,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Region II,Cagayan,Cagayan,Province,17.52,24.99,42.51,8.06,2.90,53.47,1.46,5.96,6.11,1.44,14.97,68.43,"1,048.96",0.00,0.00,0.00,"1,048.96","1,117.39",167.91,0.60,71.20,0.00,0.00,28.59,100.38,38.14,0.00,306.43,810.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.00,1.95,0.00,0.00,0.00,0.00,1.95,809.01,"6,073.06","6,882.07","1,212.14",121.80,"5,548.13"
,Region II,Isabela,Isabela,Province,30.88,46.70,77.58,4.72,7.20,89.50,1.73,134.70,0.00,0.12,136.54,226.04,"1,296.15",0.00,0.00,0.00,"1,296.15","1,522.19",237.26,50.45,114.22,1.32,0.00,264.55,430.54,35.64,23.94,727.38,794.80,0.00,0.00,0.00,0.00,3.15,0.00,3.15,33.12,36.27,0.07,0.00,0.00,0.07,6.32,0.00,6.32,0.00,6.39,824.68,"5,941.78","6,766.46",596.27,144.30,"6,025.90"
,Region II,Nueva Vizcaya,Nueva Vizcaya,Province,17.90,25.57,43.47,3.74,3.33,50.54,7.50,42.64,0.00,0.19,50.33,100.88,553.77,0.00,0.00,0.00,553.77,654.64,109.53,0.00,54.53,0.00,0.00,16.55,71.07,22.68,0.00,203.27,451.37,0.00,0.00,0.00,0.00,58.96,0.00,58.96,91.82,150.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.77,85.77,516.39,"1,171.75","1,688.14",2.08,36.80,"1,649.26"
,Region II,Quirino,Quirino,Province,4.52,6.55,11.06,2.32,0.45,13.83,0.75,41.93,10.88,0.02,53.58,67.41,409.99,0.00,3.39,0.00,413.38,480.79,48.86,9.78,24.55,0.27,0.00,41.93,76.52,11.52,1.29,138.19,342.60,0.00,0.00,0.00,0.00,28.07,0.00,28.07,8.60,36.67,2.88,0.00,0.00,2.88,14.50,0.00,14.50,0.00,17.37,361.89,"1,869.96","2,231.85",155.23,8.04,"2,068.58"
,Region III,Aurora,Aurora,Province,6.69,9.56,16.25,3.39,1.52,21.16,0.68,38.02,0.00,0.10,38.81,59.97,405.70,0.00,0.00,0.00,405.70,465.67,145.88,9.85,83.29,7.58,0.00,19.79,120.52,40.99,4.05,311.45,154.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.77,9.77,30.28,0.00,0.00,30.28,0.00,0.00,0.00,1.51,31.79,132.21,686.93,819.14,112.81,356.55,349.79
,Region III,Bataan,Bataan,Province,263.55,376.49,640.04,15.70,79.07,734.81,1.77,72.51,0.00,0.83,75.10,809.91,541.27,4.52,0.00,12.89,558.68,"1,368.59",237.90,61.44,39.62,1.49,0.94,59.44,162.93,25.49,30.02,456.34,912.26,0.00,0.00,0.00,0.00,46.22,0.00,46.22,0.00,46.22,2.48,0.00,0.00,2.48,108.15,0.00,108.15,0.00,110.63,847.84,740.61,"1,588.45",373.69,7.09,"1,207.68"
,Region III,Bulacan,Bulacan,Province,323.12,458.92,782.03,43.86,36.02,861.92,47.00,85.47,0.00,5.14,137.61,999.53,"1,606.96",3.08,0.00,0.00,"1,610.04","2,609.57",545.39,23.95,742.07,2.67,0.00,39.25,807.94,57.56,10.69,"1,421.58","1,187.99",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.98,0.00,0.00,113.98,39.53,0.00,39.53,268.64,422.15,765.84,"1,977.76","2,743.60",346.51,0.00,"2,397.09"
,Region III,Nueva Ecija,Nueva Ecija,Province,70.13,97.51,167.64,1.12,8.01,176.77,6.62,29.60,0.00,3.59,39.81,216.58,"1,252.33",41.43,0.00,0.00,"1,293.77","1,510.35",263.89,8.87,101.72,1.27,0.00,764.04,875.90,41.15,11.68,"1,192.62",317.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179.44,0.00,0.00,179.44,83.89,0.00,83.89,0.00,263.33,54.39,"3,347.87","3,402.26","1,079.98",22.06,"2,300.22"
,Region III,Pampanga,Pampanga,Province,111.31,159.01,270.32,166.65,30.90,467.87,19.77,2.43,253.64,19.98,295.82,763.69,"1,124.96",0.62,0.00,0.00,"1,125.58","1,889.27",311.37,0.87,51.35,0.00,0.00,246.71,298.93,277.81,0.00,888.11,"1,001.16",0.21,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,001.37","10,487.60","11,488.96",721.61,0.00,"10,767.35"
,Region III,Tarlac,Tarlac,Province,93.03,125.36,218.39,6.80,13.26,238.46,16.64,36.10,0.00,0.41,53.15,291.61,831.61,0.40,0.00,0.00,832.02,"1,123.63",327.30,10.41,94.88,6.23,17.50,62.79,191.81,50.97,8.60,578.67,544.96,0.02,0.00,0.40,0.42,0.00,0.00,0.00,16.25,16.67,16.99,0.00,0.00,16.99,35.62,0.00,35.62,0.00,52.61,509.02,"1,824.93","2,333.94",0.00,0.00,"2,333.94"
,Region III,Zambales,Zambales,Province,41.68,60.70,102.38,16.86,10.66,129.90,14.42,6.79,0.00,44.30,65.51,195.42,568.33,0.00,8.98,0.00,577.32,772.73,140.26,51.04,60.04,0.03,0.00,0.50,111.60,22.30,1.82,275.98,496.75,0.00,0.00,0.00,0.00,157.86,0.00,157.86,31.28,189.14,8.40,0.00,0.00,8.40,3.12,0.00,3.12,484.76,496.28,189.61,633.75,823.37,105.10,23.67,694.60
,Region IV-A,Batangas,Batangas,Province,214.44,272.94,487.38,11.72,37.87,536.98,0.31,17.01,0.00,42.75,60.07,597.05,"1,341.97",5.32,0.00,0.00,"1,347.28","1,944.33",363.81,24.76,144.67,0.00,54.07,76.93,300.43,66.74,29.93,760.90,"1,183.43",0.00,0.00,0.00,0.00,445.54,0.00,445.54,5.33,450.87,76.17,0.00,0.00,76.17,79.33,0.00,79.33,0.00,155.50,"1,478.80","6,845.39","8,324.19",240.24,306.09,"7,777.86"
,Region IV-A,Cavite,Cavite,Province,231.59,260.61,492.20,72.07,54.02,618.28,2.38,43.65,0.00,1.28,47.31,665.59,"1,772.35",0.00,0.00,0.00,"1,772.35","2,437.94",277.97,3.27,147.39,0.00,0.00,204.57,355.24,51.20,15.44,699.84,"1,738.09",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.06,0.00,0.00,10.06,10.90,0.00,10.90,0.00,20.96,"1,717.13","12,477.47","14,194.60",965.94,646.49,"12,582.17"
,Region IV-A,Laguna,Laguna,Province,27.09,38.70,65.79,24.79,11.72,102.30,1.87,120.44,1.11,4.62,128.04,230.34,"1,448.90",9.58,0.00,1.00,"1,459.48","1,689.82",496.49,34.55,525.23,2.21,1.82,414.45,978.25,53.92,5.76,"1,534.41",155.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,385.34,0.00,0.00,385.34,22.22,0.00,22.22,0.00,407.56,-252.15,"4,719.33","4,467.18",24.09,43.38,"4,399.71"
,Region IV-A,Quezon,Quezon,Province,25.75,34.42,60.17,1.80,4.69,66.66,8.64,10.78,108.36,19.36,147.15,213.81,"1,267.58",0.00,0.00,0.00,"1,267.58","1,481.38",159.54,24.17,203.79,3.02,0.00,92.95,323.92,126.25,19.45,629.17,852.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,62.00,0.00,62.00,790.22,"5,600.86","6,391.08","1,087.67",176.41,"5,127.00"
,Region IV-A,Rizal,Rizal,Province,98.65,140.92,239.57,67.64,27.21,334.43,0.01,71.27,0.00,27.80,99.09,433.51,"1,401.04",0.64,0.00,0.00,"1,401.67","1,835.19",240.29,1.52,120.44,0.00,0.00,32.25,154.21,19.85,0.00,414.34,"1,420.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,420.85","17,170.06","18,590.90",0.00,0.00,"18,590.90"
,MIMAROPA Region,Marinduque,Marinduque,Province,3.76,5.50,9.26,1.40,0.57,11.23,0.09,3.40,6.80,0.76,11.05,22.28,306.62,0.43,7.27,0.00,314.33,336.61,44.01,4.41,30.09,0.00,0.00,13.42,47.93,11.32,0.56,103.81,232.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.94,20.94,0.00,0.00,0.00,0.00,6.71,0.00,6.71,100.31,107.03,146.71,"1,371.70","1,518.41",70.96,28.31,"1,419.14"
,MIMAROPA Region,Occidental Mindoro,Occidental Mindoro,Province,10.51,16.53,27.04,12.94,1.37,41.34,14.48,4.22,0.00,0.07,18.77,60.11,631.51,0.16,0.00,0.00,631.67,691.78,124.05,14.74,318.99,0.00,0.00,24.89,358.62,57.69,0.35,540.70,151.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,0.00,0.00,1.18,4.72,0.00,4.72,0.00,5.91,145.17,439.43,584.61,171.20,4.97,408.44
,MIMAROPA Region,Oriental Mindoro,Oriental Mindoro,Province,25.44,36.34,61.77,3.79,1.92,67.49,2.03,1.48,0.25,5.02,8.78,76.27,691.49,0.00,6.23,0.00,697.72,773.99,139.97,22.87,115.46,0.00,0.01,4.71,143.05,32.54,0.00,315.55,458.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,4.76,0.00,0.00,4.76,0.00,0.00,0.00,56.29,61.05,407.38,"1,682.23","2,089.60",277.21,70.67,"1,741.73"
,MIMAROPA Region,Palawan,Palawan,Province,30.56,38.54,69.10,4.48,7.77,81.35,6.54,108.16,34.25,18.82,167.77,249.12,"1,178.21",0.00,0.00,0.00,"1,178.21","1,427.33",139.84,30.28,128.77,1.29,11.85,9.82,182.02,56.81,16.39,395.05,"1,032.28",0.00,0.00,0.00,0.00,455.43,0.00,455.43,695.71,"1,151.14",327.05,0.00,0.00,327.05,34.71,0.00,34.71,802.27,"1,164.03","1,019.40","4,924.89","5,944.28",487.51,384.97,"5,071.81"
,MIMAROPA Region,Romblon,Romblon,Province,1.83,2.60,4.43,1.41,0.22,6.07,1.16,0.65,37.62,0.00,39.43,45.49,357.64,0.00,0.00,0.00,357.64,403.13,72.92,6.66,2.03,0.00,0.00,10.81,19.50,82.11,0.00,174.53,228.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.97,246.97,51.91,0.00,0.00,51.91,0.00,0.00,0.00,0.00,51.91,423.67,"1,603.47","2,027.14",180.04,0.00,"1,847.10"
,Region V,Albay,Albay,Province,22.73,28.66,51.39,28.91,2.84,83.14,2.41,68.83,0.00,2.74,73.99,157.14,778.66,0.02,0.00,0.00,778.68,935.82,102.14,18.16,102.49,0.00,1.30,95.46,217.41,53.57,14.69,387.81,548.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.47,0.00,34.47,0.00,34.47,513.54,"2,281.33","2,794.87",480.79,0.00,"2,314.08"
,Region V,Camarines Norte,Camarines Norte,Province,5.52,7.88,13.40,13.97,3.82,31.19,0.55,95.29,0.00,0.20,96.04,127.23,506.09,0.00,0.00,0.00,506.09,633.31,278.37,14.91,238.46,1.19,0.00,50.79,305.35,105.75,17.10,706.57,-73.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.93,0.00,0.00,138.93,23.49,0.00,23.49,0.00,162.42,-235.68,330.22,94.55,0.00,0.00,94.55
,Region V,Camarines Sur,Camarines Sur,Province,17.41,23.44,40.85,3.37,2.93,47.15,0.01,18.73,0.00,17.34,36.08,83.23,"1,077.18",0.00,0.00,0.00,"1,077.18","1,160.41",316.91,34.24,34.08,0.92,0.00,149.44,218.67,107.80,33.32,676.70,483.71,0.00,0.00,0.00,0.00,238.49,0.00,238.49,34.11,272.61,3.77,0.00,0.00,3.77,77.25,0.00,77.25,0.00,81.02,675.29,"2,242.43","2,917.73",0.00,0.00,"2,917.73"
,Region V,Catanduanes,Catanduanes,Province,2.02,2.89,4.91,4.74,1.04,10.69,1.33,7.80,90.03,1.24,100.40,111.09,342.74,0.09,0.00,0.00,342.83,453.92,124.45,5.55,40.91,0.00,0.00,1.48,47.94,57.64,2.00,232.02,221.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.59,23.59,0.00,0.00,0.00,0.00,3.54,0.00,3.54,0.00,3.54,241.95,948.87,"1,190.82",140.12,83.17,967.53
,Region V,Masbate,Masbate,Province,24.01,38.18,62.19,0.00,0.11,62.30,2.83,14.55,0.00,0.37,17.74,80.04,687.73,37.41,0.00,0.00,725.14,805.19,78.84,0.79,79.96,0.29,0.67,3.36,85.05,22.42,0.00,186.32,618.87,0.87,0.00,0.00,0.87,0.00,0.00,0.00,0.78,1.65,29.68,0.00,0.00,29.68,0.00,0.00,0.00,0.00,29.68,590.84,"1,504.00","2,094.84",185.42,0.00,"1,909.42"
,Region V,Sorsogon,Sorsogon,Province,13.86,19.22,33.09,5.49,2.70,41.28,4.09,219.48,0.00,0.19,223.76,265.04,566.69,0.71,0.00,0.30,567.70,832.74,113.98,25.46,185.22,1.25,9.32,33.09,254.34,31.31,2.61,402.24,430.50,0.00,0.00,0.00,0.00,106.65,0.00,106.65,37.17,143.82,28.61,0.00,0.00,28.61,14.47,0.00,14.47,33.27,76.35,497.97,939.19,"1,437.16",213.68,19.51,"1,203.97"
,Region VI,Aklan,Aklan,Province,36.57,48.42,84.99,10.43,12.22,107.64,0.24,4.68,199.52,0.18,204.61,312.25,478.31,0.00,0.00,0.00,478.31,790.56,138.18,17.53,30.31,0.42,0.00,99.99,148.25,113.50,3.01,402.93,387.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,6.40,0.00,6.40,381.23,"1,247.25","1,628.48",160.62,0.00,"1,467.86"
,Region VI,Antique,Antique,Province,8.34,11.91,20.26,2.32,1.76,24.34,0.78,6.91,0.00,0.00,7.69,32.03,518.91,96.68,0.00,0.00,615.60,647.63,67.97,44.56,145.03,0.36,0.50,8.49,198.95,35.60,0.00,302.52,345.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.33,344.78,"4,109.65","4,454.44",194.50,179.18,"4,080.76"
,Region VI,Capiz,Capiz,Province,7.40,10.38,17.78,0.72,1.56,20.06,0.00,81.15,4.02,1.74,86.92,106.97,580.11,0.00,0.00,0.00,580.11,687.08,146.21,14.38,110.57,0.00,0.00,56.91,181.86,36.40,0.03,364.50,322.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.84,0.84,46.95,0.00,0.00,46.95,0.00,0.00,0.00,0.00,46.95,276.47,"1,077.31","1,353.78",71.76,30.71,"1,251.31"
,Region VI,Guimaras,Guimaras,Province,2.77,8.02,10.79,0.52,0.55,11.86,0.64,0.95,37.74,0.12,39.45,51.31,272.70,0.00,10.33,0.00,283.04,334.35,81.50,5.23,10.38,0.00,0.00,3.20,18.81,45.34,4.24,149.90,184.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.45,6.57,0.00,6.57,0.94,7.96,176.49,764.01,940.50,61.02,0.00,879.48
,Region VI,Iloilo,Iloilo,Province,92.82,132.51,225.33,9.29,16.55,251.17,0.02,14.97,194.12,2.52,211.63,462.80,"1,119.61",0.00,0.00,0.46,"1,120.07","1,582.87",173.88,36.75,117.00,3.84,0.00,33.72,191.30,245.66,0.00,610.84,972.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,0.00,0.00,4.29,0.00,0.00,0.00,0.00,4.29,967.74,"6,254.30","7,222.04",370.47,172.47,"6,679.09"
,Region VI,Negros Occidental,Negros Occidental,Province,44.81,60.86,105.67,14.61,2.55,122.82,6.74,250.10,89.93,9.11,355.88,478.71,"1,455.87",0.17,0.00,0.00,"1,456.04","1,934.75",167.45,58.04,203.21,0.00,0.00,147.12,408.36,75.28,12.61,663.69,"1,271.06",0.75,0.00,0.00,0.75,4.00,0.00,4.00,4.76,9.50,22.07,0.00,0.00,22.07,44.74,0.00,44.74,0.00,66.81,"1,213.75","5,953.30","7,167.05",582.35,316.13,"6,268.58"
,Region VII,Bohol,Bohol,Province,33.98,50.68,84.66,6.08,7.28,98.02,3.00,91.44,0.85,16.45,111.73,209.75,888.58,0.69,0.00,0.00,889.27,"1,099.02",94.30,1.09,60.61,0.96,0.00,4.18,66.85,24.17,0.09,185.40,913.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,13.51,0.00,13.51,0.00,13.51,902.11,"4,064.37","4,966.47",739.05,0.00,"4,227.42"
,Region VII,Cebu,Cebu,Province,277.45,277.24,554.69,54.52,22.59,631.81,71.23,141.86,59.26,42.08,314.43,946.23,"1,571.05",0.56,0.00,0.00,"1,571.61","2,517.84",130.20,85.79,193.42,0.00,0.00,134.55,413.76,"1,001.73",0.00,"1,545.68",972.16,65.63,0.00,0.00,65.63,0.00,0.00,0.00,242.48,308.11,136.54,0.00,0.00,136.54,0.00,0.00,0.00,797.13,933.67,346.60,"3,134.87","3,481.47",0.00,0.00,"3,481.47"
,Region VII,Negros Oriental,Negros Oriental,Province,10.61,15.19,25.80,1.25,3.18,30.23,1.23,119.32,0.00,0.11,120.67,150.90,927.94,0.00,0.00,0.00,927.94,"1,078.84",34.77,0.16,51.31,0.00,0.00,0.89,52.36,21.41,3.98,112.53,966.31,0.00,0.00,0.00,0.00,288.09,0.00,288.09,58.33,346.42,0.00,0.00,0.00,0.00,6.70,0.00,6.70,592.12,598.81,713.91,0.00,713.91,0.00,0.00,713.91
,Region VII,Siquijor,Siquijor,Province,2.27,3.30,5.57,2.05,0.36,7.98,0.09,24.76,0.00,0.40,25.25,33.23,230.88,0.00,0.00,0.00,230.88,264.11,52.43,4.42,63.13,0.00,0.00,8.49,76.04,13.66,10.38,152.53,111.58,0.00,0.00,0.00,0.00,23.41,0.00,23.41,8.13,31.54,0.76,0.00,0.00,0.76,0.00,0.00,0.00,17.68,18.44,124.68,996.54,"1,121.22",14.89,37.65,"1,068.68"
,Region VIII,Biliran,Biliran,Province,1.28,1.54,2.82,0.59,0.57,3.98,0.13,36.60,1.00,0.73,38.45,42.43,266.58,0.00,0.00,0.00,266.58,309.01,68.37,3.79,58.76,0.00,0.00,8.54,71.09,14.04,2.13,155.63,153.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.84,0.00,0.00,4.84,2.91,0.00,2.91,5.08,12.84,140.54,652.20,792.73,35.84,3.28,753.61
